dt = 0.000010000000; N = 10; L(σ) = 8.000000 
Temps; Energie(ε); E_cin(ε); E_pot(ε); Temperature(ε/kb); Pression (ε/σ²)
2.739000; 99.810210; 101.361994; -1.551783; 10.136199; 1.727553
2.740000; 99.810210; 101.486888; -1.676677; 10.148689; 1.710799
2.741000; 99.810210; 101.602035; -1.791825; 10.160204; 1.694891
2.742000; 99.810210; 101.707422; -1.897212; 10.170742; 1.679845
2.743000; 99.810210; 101.803149; -1.992939; 10.180315; 1.665668
2.744000; 99.810210; 101.889415; -2.079205; 10.188941; 1.652354
2.745000; 99.810210; 101.966499; -2.156288; 10.196650; 1.639892
2.746000; 99.810210; 102.034744; -2.224534; 10.203474; 1.628262
2.747000; 99.810210; 102.094544; -2.284333; 10.209454; 1.617440
2.748000; 99.810210; 102.146328; -2.336118; 10.214633; 1.607398
2.749000; 99.810210; 102.190553; -2.380343; 10.219055; 1.598104
2.750000; 99.810210; 102.227690; -2.417480; 10.222769; 1.589523
2.751000; 99.810210; 102.258216; -2.448006; 10.225822; 1.581621
2.752000; 99.810210; 102.282610; -2.472400; 10.228261; 1.574361
2.753000; 99.810210; 102.301344; -2.491134; 10.230134; 1.567706
2.754000; 99.810210; 102.314881; -2.504671; 10.231488; 1.561619
2.755000; 99.810210; 102.323668; -2.513458; 10.232367; 1.556065
2.756000; 99.810210; 102.328136; -2.517926; 10.232814; 1.551007
2.757000; 99.810210; 102.328696; -2.518486; 10.232870; 1.546413
2.758000; 99.810210; 102.325740; -2.515530; 10.232574; 1.542249
2.759000; 99.810210; 102.319636; -2.509426; 10.231964; 1.538483
2.760000; 99.810210; 102.310732; -2.500522; 10.231073; 1.535086
2.761000; 99.810210; 102.299353; -2.489143; 10.229935; 1.532029
2.762000; 99.810210; 102.285801; -2.475591; 10.228580; 1.529285
2.763000; 99.810210; 102.270359; -2.460148; 10.227036; 1.526829
2.764000; 99.810210; 102.253286; -2.443075; 10.225329; 1.524637
2.765000; 99.810210; 102.234823; -2.424612; 10.223482; 1.522686
2.766000; 99.810210; 102.215191; -2.404980; 10.221519; 1.520956
2.767000; 99.810210; 102.194592; -2.384382; 10.219459; 1.519428
2.768000; 99.810210; 102.173212; -2.363002; 10.217321; 1.518083
2.769000; 99.810210; 102.151220; -2.341010; 10.215122; 1.516905
2.770000; 99.810210; 102.128770; -2.318559; 10.212877; 1.515877
2.771000; 99.810210; 102.105999; -2.295789; 10.210600; 1.514987
2.772000; 99.810210; 102.083035; -2.272825; 10.208304; 1.514221
2.773000; 99.810210; 102.059991; -2.249781; 10.205999; 1.513566
2.774000; 99.810210; 102.036969; -2.226759; 10.203697; 1.513012
2.775000; 99.810210; 102.014061; -2.203850; 10.201406; 1.512547
2.776000; 99.826528; 101.991481; -2.164953; 10.199148; 1.512921
2.777000; 99.826528; 101.969188; -2.142660; 10.196919; 1.512605
2.778000; 99.826528; 101.947226; -2.120698; 10.194723; 1.512353
2.779000; 99.826528; 101.925652; -2.099124; 10.192565; 1.512157
2.780000; 99.826528; 101.904516; -2.077988; 10.190452; 1.512012
2.781000; 99.826528; 101.883863; -2.057335; 10.188386; 1.511912
2.782000; 99.826528; 101.863732; -2.037204; 10.186373; 1.511850
2.783000; 99.826528; 101.844155; -2.017627; 10.184415; 1.511823
2.784000; 99.826528; 101.825162; -1.998634; 10.182516; 1.511824
2.785000; 99.826528; 101.806777; -1.980249; 10.180678; 1.511851
2.786000; 99.826528; 101.789022; -1.962495; 10.178902; 1.511900
2.787000; 99.826528; 101.771915; -1.945388; 10.177192; 1.511966
2.788000; 99.826528; 101.755471; -1.928943; 10.175547; 1.512048
2.789000; 99.826528; 101.739702; -1.913174; 10.173970; 1.512142
2.790000; 99.810211; 101.724790; -1.914579; 10.172479; 1.511478
2.791000; 99.810211; 101.710761; -1.900550; 10.171076; 1.511578
2.792000; 99.810211; 101.697440; -1.887229; 10.169744; 1.511684
2.793000; 99.810211; 101.684832; -1.874622; 10.168483; 1.511793
2.794000; 99.810211; 101.672941; -1.862731; 10.167294; 1.511904
2.795000; 99.810211; 101.661769; -1.851558; 10.166177; 1.512015
2.796000; 99.810211; 101.651317; -1.841107; 10.165132; 1.512125
2.797000; 99.810211; 101.641587; -1.831376; 10.164159; 1.512234
2.798000; 99.810211; 101.632577; -1.822366; 10.163258; 1.512339
2.799000; 99.810211; 101.624286; -1.814076; 10.162429; 1.512441
2.800000; 99.810211; 101.616715; -1.806505; 10.161672; 1.512537
2.801000; 99.810211; 101.609861; -1.799651; 10.160986; 1.512629
2.802000; 99.810211; 101.603723; -1.793512; 10.160372; 1.512714
2.803000; 99.810211; 101.598298; -1.788087; 10.159830; 1.512793
2.804000; 99.810211; 101.593584; -1.783373; 10.159358; 1.512865
2.805000; 99.810211; 101.589579; -1.779368; 10.158958; 1.512930
2.806000; 99.810211; 101.586280; -1.776070; 10.158628; 1.512987
2.807000; 99.810211; 101.583687; -1.773476; 10.158369; 1.513037
2.808000; 99.810211; 101.581795; -1.771585; 10.158180; 1.513078
2.809000; 99.810211; 101.580604; -1.770393; 10.158060; 1.513112
2.810000; 99.810211; 101.580111; -1.769900; 10.158011; 1.513138
2.811000; 99.810211; 101.580314; -1.770103; 10.158031; 1.513155
2.812000; 99.810211; 101.581212; -1.771001; 10.158121; 1.513165
2.813000; 99.810211; 101.582803; -1.772593; 10.158280; 1.513167
2.814000; 99.810211; 101.585087; -1.774876; 10.158509; 1.513162
2.815000; 99.810212; 101.588350; -1.778138; 10.158835; 1.513139
2.816000; 99.810212; 101.592490; -1.782278; 10.159249; 1.513104
2.817000; 99.810212; 101.597313; -1.787101; 10.159731; 1.513063
2.818000; 99.810212; 101.602818; -1.792606; 10.160282; 1.513015
2.819000; 99.810212; 101.609005; -1.798793; 10.160900; 1.512961
2.820000; 99.810212; 101.615873; -1.805661; 10.161587; 1.512901
2.821000; 99.810212; 101.623421; -1.813209; 10.162342; 1.512837
2.822000; 99.793895; 101.631666; -1.837771; 10.163167; 1.512007
2.823000; 99.793895; 101.640591; -1.846696; 10.164059; 1.511934
2.824000; 99.793895; 101.650195; -1.856300; 10.165019; 1.511859
2.825000; 99.793895; 101.660476; -1.866581; 10.166048; 1.511781
2.826000; 99.793895; 101.671435; -1.877540; 10.167144; 1.511702
2.827000; 99.793895; 101.683070; -1.889174; 10.168307; 1.511624
2.828000; 99.793895; 101.695378; -1.901483; 10.169538; 1.511546
2.829000; 99.793895; 101.708358; -1.914463; 10.170836; 1.511470
2.830000; 99.793895; 101.722008; -1.928113; 10.172201; 1.511397
2.831000; 99.793895; 101.736323; -1.942428; 10.173632; 1.511330
2.832000; 99.793895; 101.751300; -1.957404; 10.175130; 1.511269
2.833000; 99.793895; 101.766932; -1.973037; 10.176693; 1.511215
2.834000; 99.793895; 101.783215; -1.989319; 10.178321; 1.511172
2.835000; 99.793895; 101.800139; -2.006244; 10.180014; 1.511141
2.836000; 99.793895; 101.817697; -2.023802; 10.181770; 1.511124
2.837000; 99.793895; 101.835878; -2.041982; 10.183588; 1.511123
2.838000; 99.793895; 101.854668; -2.060773; 10.185467; 1.511142
2.839000; 99.793895; 101.874055; -2.080160; 10.187405; 1.511183
2.840000; 99.793895; 101.894020; -2.100125; 10.189402; 1.511249
2.841000; 99.793895; 101.914546; -2.120651; 10.191455; 1.511343
2.842000; 99.793895; 101.935609; -2.141714; 10.193561; 1.511470
2.843000; 99.793895; 101.957184; -2.163289; 10.195718; 1.511633
2.844000; 99.793895; 101.979244; -2.185348; 10.197924; 1.511837
2.845000; 99.793895; 102.001754; -2.207859; 10.200175; 1.512086
2.846000; 99.793895; 102.024679; -2.230784; 10.202468; 1.512386
2.847000; 99.793895; 102.047978; -2.254083; 10.204798; 1.512741
2.848000; 99.793895; 102.071604; -2.277709; 10.207160; 1.513159
2.849000; 99.793895; 102.095505; -2.301610; 10.209551; 1.513646
2.850000; 99.793895; 102.119625; -2.325729; 10.211962; 1.514208
2.851000; 99.793895; 102.143898; -2.350002; 10.214390; 1.514853
2.852000; 99.793895; 102.168253; -2.374358; 10.216825; 1.515590
2.853000; 99.793895; 102.192612; -2.398717; 10.219261; 1.516428
2.854000; 99.793895; 102.216888; -2.422993; 10.221689; 1.517376
2.855000; 99.793895; 102.240985; -2.447089; 10.224098; 1.518444
2.856000; 99.793895; 102.264797; -2.470902; 10.226480; 1.519644
2.857000; 99.793895; 102.288209; -2.494314; 10.228821; 1.520988
2.858000; 99.793895; 102.311096; -2.517201; 10.231110; 1.522489
2.859000; 99.793895; 102.333319; -2.539424; 10.233332; 1.524159
2.860000; 99.793895; 102.354728; -2.560832; 10.235473; 1.526015
2.861000; 99.793895; 102.375160; -2.581264; 10.237516; 1.528072
2.862000; 99.793895; 102.394439; -2.600543; 10.239444; 1.530346
2.863000; 99.793895; 102.412374; -2.618478; 10.241237; 1.532857
2.864000; 99.793895; 102.428759; -2.634864; 10.242876; 1.535621
2.865000; 99.793895; 102.443375; -2.649480; 10.244338; 1.538660
2.866000; 99.793895; 102.455985; -2.662089; 10.245598; 1.541995
2.867000; 99.793895; 102.466335; -2.672440; 10.246634; 1.545649
2.868000; 99.793895; 102.474159; -2.680263; 10.247416; 1.549644
2.869000; 99.793895; 102.479170; -2.685275; 10.247917; 1.554005
2.870000; 99.793895; 102.481069; -2.687174; 10.248107; 1.558758
2.871000; 99.793895; 102.479540; -2.685645; 10.247954; 1.563929
2.872000; 99.793895; 102.474253; -2.680358; 10.247425; 1.569545
2.873000; 99.793895; 102.464864; -2.670969; 10.246486; 1.575634
2.874000; 99.793895; 102.451020; -2.657125; 10.245102; 1.582225
2.875000; 99.793895; 102.432356; -2.638460; 10.243236; 1.589346
2.876000; 99.793895; 102.408501; -2.614606; 10.240850; 1.597025
2.877000; 99.793895; 102.379083; -2.585188; 10.237908; 1.605292
2.878000; 99.793895; 102.343730; -2.549835; 10.234373; 1.614172
2.879000; 99.793895; 102.302076; -2.508181; 10.230208; 1.623692
2.880000; 99.793895; 102.253766; -2.459871; 10.225377; 1.633876
2.881000; 99.793895; 102.198466; -2.404571; 10.219847; 1.644746
2.882000; 99.793895; 102.135867; -2.341972; 10.213587; 1.656321
2.883000; 99.793895; 102.065695; -2.271800; 10.206569; 1.668615
2.884000; 99.793895; 101.987720; -2.193825; 10.198772; 1.681638
2.885000; 99.793895; 101.901769; -2.107874; 10.190177; 1.695396
2.886000; 99.793895; 101.807735; -2.013840; 10.180773; 1.709884
2.887000; 99.793895; 101.705587; -1.911692; 10.170559; 1.725094
2.888000; 99.793895; 101.595389; -1.801494; 10.159539; 1.741007
2.889000; 99.793895; 101.477304; -1.683409; 10.147730; 1.757595
2.890000; 99.793895; 101.351614; -1.557718; 10.135161; 1.774818
2.891000; 99.793895; 101.218727; -1.424832; 10.121873; 1.792626
2.892000; 99.793895; 101.079191; -1.285296; 10.107919; 1.810955
2.893000; 99.793895; 100.933699; -1.139804; 10.093370; 1.829729
2.894000; 99.793895; 100.783100; -0.989205; 10.078310; 1.848858
2.895000; 99.793895; 100.628399; -0.834504; 10.062840; 1.868238
2.896000; 99.793895; 100.470758; -0.676863; 10.047076; 1.887752
2.897000; 99.793895; 100.311491; -0.517596; 10.031149; 1.907269
2.898000; 99.793895; 100.152055; -0.358160; 10.015205; 1.926646
2.899000; 99.793895; 99.994034; -0.200139; 9.999403; 1.945731
2.900000; 99.810212; 99.839285; -0.029073; 9.983928; 1.965118
2.901000; 99.810212; 99.689659; 0.120553; 9.968966; 1.983113
2.902000; 99.810212; 99.546718; 0.263494; 9.954672; 2.000315
2.903000; 99.810212; 99.412291; 0.397921; 9.941229; 2.016552
2.904000; 99.810212; 99.288183; 0.522029; 9.928818; 2.031658
2.905000; 99.810212; 99.176121; 0.634091; 9.917612; 2.045471
2.906000; 99.810212; 99.077773; 0.732439; 9.907777; 2.057842
2.907000; 99.810212; 98.994604; 0.815608; 9.899460; 2.068637
2.908000; 99.810212; 98.927799; 0.882413; 9.892780; 2.077743
2.909000; 99.810212; 98.878373; 0.931839; 9.887837; 2.085068
2.910000; 99.810212; 98.847076; 0.963136; 9.884708; 2.090542
2.911000; 99.810212; 98.834366; 0.975846; 9.883437; 2.094125
2.912000; 99.810212; 98.840402; 0.969810; 9.884040; 2.095802
2.913000; 99.810212; 98.865033; 0.945179; 9.886503; 2.095588
2.914000; 99.810212; 98.907810; 0.902402; 9.890781; 2.093523
2.915000; 99.810212; 98.967998; 0.842214; 9.896800; 2.089675
2.916000; 99.826530; 99.044788; 0.781742; 9.904479; 2.084891
2.917000; 99.826530; 99.136796; 0.689733; 9.913680; 2.077765
2.918000; 99.826530; 99.242583; 0.583947; 9.924258; 2.069191
2.919000; 99.826530; 99.360586; 0.465944; 9.936059; 2.059312
2.920000; 99.826530; 99.489134; 0.337395; 9.948913; 2.048285
2.921000; 99.826530; 99.626499; 0.200031; 9.962650; 2.036271
2.922000; 99.842847; 99.770988; 0.071859; 9.977099; 2.024194
2.923000; 99.842847; 99.920920; -0.078072; 9.992092; 2.010693
2.924000; 99.842847; 100.074501; -0.231653; 10.007450; 1.996695
2.925000; 99.842847; 100.230135; -0.387288; 10.023014; 1.982353
2.926000; 99.842847; 100.386335; -0.543488; 10.038634; 1.967813
2.927000; 99.842847; 100.541737; -0.698890; 10.054174; 1.953209
2.928000; 99.842847; 100.695117; -0.852270; 10.069512; 1.938665
2.929000; 99.842847; 100.845397; -1.002549; 10.084540; 1.924293
2.930000; 99.842847; 100.991644; -1.148797; 10.099164; 1.910191
2.931000; 99.842847; 101.133074; -1.290227; 10.113307; 1.896445
2.932000; 99.842847; 101.269041; -1.426194; 10.126904; 1.883128
2.933000; 99.842847; 101.399031; -1.556184; 10.139903; 1.870303
2.934000; 99.842847; 101.522650; -1.679803; 10.152265; 1.858021
2.935000; 99.842847; 101.639611; -1.796764; 10.163961; 1.846325
2.936000; 99.842847; 101.749719; -1.906872; 10.174972; 1.835247
2.937000; 99.842847; 101.852860; -2.010013; 10.185286; 1.824813
2.938000; 99.842847; 101.948982; -2.106134; 10.194898; 1.815044
2.939000; 99.842847; 102.038081; -2.195234; 10.203808; 1.805955
2.940000; 99.842847; 102.120191; -2.277344; 10.212019; 1.797556
2.941000; 99.842847; 102.195363; -2.352516; 10.219536; 1.789858
2.942000; 99.842847; 102.263656; -2.420809; 10.226366; 1.782868
2.943000; 99.842847; 102.325125; -2.482277; 10.232512; 1.776594
2.944000; 99.842847; 102.379804; -2.536956; 10.237980; 1.771045
2.945000; 99.842847; 102.427700; -2.584853; 10.242770; 1.766231
2.946000; 99.842847; 102.468781; -2.625934; 10.246878; 1.762167
2.947000; 99.842847; 102.502963; -2.660116; 10.250296; 1.758868
2.948000; 99.842847; 102.530104; -2.687257; 10.253010; 1.756358
2.949000; 99.842847; 102.549992; -2.707145; 10.254999; 1.754662
2.950000; 99.842847; 102.562339; -2.719492; 10.256234; 1.753815
2.951000; 99.842847; 102.566768; -2.723921; 10.256677; 1.753856
2.952000; 99.842847; 102.562812; -2.719964; 10.256281; 1.754832
2.953000; 99.842847; 102.549897; -2.707050; 10.254990; 1.756799
2.954000; 99.842847; 102.527342; -2.684495; 10.252734; 1.759821
2.955000; 99.842847; 102.494350; -2.651503; 10.249435; 1.763971
2.956000; 99.842847; 102.449999; -2.607151; 10.245000; 1.769332
2.957000; 99.842847; 102.393238; -2.550390; 10.239324; 1.775997
2.958000; 99.842847; 102.322884; -2.480037; 10.232288; 1.784068
2.959000; 99.842847; 102.237618; -2.394771; 10.223762; 1.793659
2.960000; 99.842847; 102.135985; -2.293137; 10.213598; 1.804893
2.961000; 99.842847; 102.016395; -2.173548; 10.201639; 1.817903
2.962000; 99.842847; 101.877133; -2.034286; 10.187713; 1.832831
2.963000; 99.842847; 101.716369; -1.873522; 10.171637; 1.849826
2.964000; 99.842847; 101.532175; -1.689328; 10.153218; 1.869042
2.965000; 99.842847; 101.322556; -1.479709; 10.132256; 1.890638
2.966000; 99.842847; 101.085481; -1.242634; 10.108548; 1.914771
2.967000; 99.842847; 100.818938; -0.976091; 10.081894; 1.941595
2.968000; 99.842847; 100.520992; -0.678145; 10.052099; 1.971251
2.969000; 99.842847; 100.189866; -0.347019; 10.018987; 2.003865
2.970000; 99.842847; 99.824039; 0.018808; 9.982404; 2.039537
2.971000; 99.842847; 99.422359; 0.420488; 9.942236; 2.078329
2.972000; 99.842847; 98.984179; 0.858668; 9.898418; 2.120258
2.973000; 99.842847; 98.509513; 1.333334; 9.850951; 2.165281
2.974000; 99.842847; 97.999199; 1.843648; 9.799920; 2.213280
2.975000; 99.842847; 97.455078; 2.387769; 9.745508; 2.264048
2.976000; 99.826531; 96.880213; 2.946318; 9.688021; 2.316513
2.977000; 99.826531; 96.279178; 3.547354; 9.627918; 2.371767
2.978000; 99.826531; 95.657565; 4.168966; 9.565756; 2.428503
2.979000; 99.826531; 95.022777; 4.803754; 9.502278; 2.486038
2.980000; 99.826531; 94.383800; 5.442732; 9.438380; 2.543554
2.981000; 99.826531; 93.751121; 6.075411; 9.375112; 2.600110
2.982000; 99.826531; 93.136552; 6.689980; 9.313655; 2.654653
2.983000; 99.826532; 92.552920; 7.273611; 9.255292; 2.706053
2.984000; 99.826532; 92.013639; 7.812893; 9.201364; 2.753132
2.985000; 99.826532; 91.532164; 8.294368; 9.153216; 2.794719
2.986000; 99.826532; 91.121368; 8.705164; 9.112137; 2.829694
2.987000; 99.826532; 90.792866; 9.033666; 9.079287; 2.857053
2.988000; 99.826532; 90.556358; 9.270174; 9.055636; 2.875961
2.989000; 99.826532; 90.419037; 9.407495; 9.041904; 2.885799
2.990000; 99.826532; 90.385133; 9.441399; 9.038513; 2.886206
2.991000; 99.826532; 90.455635; 9.370897; 9.045564; 2.877100
2.992000; 99.826532; 90.628228; 9.198304; 9.062823; 2.858683
2.993000; 99.826532; 90.897443; 8.929089; 9.089744; 2.831430
2.994000; 99.826532; 91.255011; 8.571521; 9.125501; 2.796057
2.995000; 99.826532; 91.690384; 8.136148; 9.169038; 2.753478
2.996000; 99.826532; 92.191357; 7.635175; 9.219136; 2.704753
2.997000; 99.826531; 92.744742; 7.081790; 9.274474; 2.651030
2.998000; 99.826531; 93.337025; 6.489506; 9.333703; 2.593490
2.999000; 99.826531; 93.954969; 5.871562; 9.395497; 2.533294
3.000000; 99.826531; 94.586109; 5.240422; 9.458611; 2.471545
3.001000; 99.826531; 95.219134; 4.607397; 9.521913; 2.409249
3.002000; 99.826531; 95.844144; 3.982387; 9.584414; 2.347296
3.003000; 99.810214; 96.452811; 3.357403; 9.645281; 2.285684
3.004000; 99.810214; 97.038490; 2.771724; 9.703849; 2.226561
3.005000; 99.810214; 97.595813; 2.214401; 9.759581; 2.169664
3.006000; 99.810214; 98.120976; 1.689238; 9.812098; 2.115368
3.007000; 99.810214; 98.611458; 1.198755; 9.861146; 2.063936
3.008000; 99.810214; 99.065849; 0.744364; 9.906585; 2.015534
3.009000; 99.810214; 99.483672; 0.326541; 9.948367; 1.970244
3.010000; 99.810214; 99.865212; -0.054998; 9.986521; 1.928083
3.011000; 99.826531; 100.211354; -0.384823; 10.021135; 1.889771
3.012000; 99.826531; 100.523491; -0.696960; 10.052349; 1.853701
3.013000; 99.826531; 100.803232; -0.976701; 10.080323; 1.820522
3.014000; 99.826531; 101.052464; -1.225933; 10.105246; 1.790098
3.015000; 99.826531; 101.273204; -1.446673; 10.127320; 1.762276
3.016000; 99.826531; 101.467531; -1.641000; 10.146753; 1.736897
3.017000; 99.826531; 101.637527; -1.810996; 10.163753; 1.713796
3.018000; 99.826531; 101.785238; -1.958707; 10.178524; 1.692810
3.019000; 99.826531; 101.912639; -2.086108; 10.191264; 1.673778
3.020000; 99.826531; 102.021615; -2.195084; 10.202162; 1.656547
3.021000; 99.826531; 102.113946; -2.287415; 10.211395; 1.640967
3.022000; 99.826531; 102.191294; -2.364763; 10.219129; 1.626900
3.023000; 99.826531; 102.255206; -2.428675; 10.225521; 1.614213
3.024000; 99.826531; 102.307109; -2.480578; 10.230711; 1.602785
3.025000; 99.826531; 102.348313; -2.521782; 10.234831; 1.592502
3.026000; 99.826531; 102.380017; -2.553486; 10.238002; 1.583258
3.027000; 99.826531; 102.403310; -2.576779; 10.240331; 1.574958
3.028000; 99.826531; 102.419184; -2.592653; 10.241918; 1.567512
3.029000; 99.826531; 102.428533; -2.602002; 10.242853; 1.560839
3.030000; 99.826531; 102.432166; -2.605635; 10.243217; 1.554866
3.031000; 99.826531; 102.430810; -2.604279; 10.243081; 1.549525
3.032000; 99.826531; 102.425118; -2.598587; 10.242512; 1.544754
3.033000; 99.826531; 102.415677; -2.589146; 10.241568; 1.540499
3.034000; 99.826531; 102.403009; -2.576478; 10.240301; 1.536708
3.035000; 99.826531; 102.387584; -2.561052; 10.238758; 1.533335
3.036000; 99.826531; 102.369818; -2.543287; 10.236982; 1.530339
3.037000; 99.826531; 102.350083; -2.523552; 10.235008; 1.527683
3.038000; 99.826531; 102.328710; -2.502179; 10.232871; 1.525332
3.039000; 99.826531; 102.305993; -2.479462; 10.230599; 1.523257
3.040000; 99.826531; 102.282191; -2.455660; 10.228219; 1.521428
3.041000; 99.826531; 102.257534; -2.431003; 10.225753; 1.519822
3.042000; 99.826531; 102.232225; -2.405694; 10.223223; 1.518415
3.043000; 99.826531; 102.206445; -2.379914; 10.220644; 1.517188
3.044000; 99.810213; 102.180536; -2.370323; 10.218054; 1.515353
3.045000; 99.810213; 102.154563; -2.344350; 10.215456; 1.514421
3.046000; 99.810213; 102.128542; -2.318329; 10.212854; 1.513619
3.047000; 99.810213; 102.102580; -2.292367; 10.210258; 1.512931
3.048000; 99.810213; 102.076769; -2.266556; 10.207677; 1.512347
3.049000; 99.810213; 102.051191; -2.240979; 10.205119; 1.511855
3.050000; 99.810213; 102.025917; -2.215704; 10.202592; 1.511444
3.051000; 99.810213; 102.001005; -2.190792; 10.200100; 1.511108
3.052000; 99.810213; 101.976509; -2.166296; 10.197651; 1.510836
3.053000; 99.810213; 101.952473; -2.142260; 10.195247; 1.510622
3.054000; 99.810213; 101.928936; -2.118723; 10.192894; 1.510459
3.055000; 99.810213; 101.905928; -2.095716; 10.190593; 1.510341
3.056000; 99.810213; 101.883478; -2.073265; 10.188348; 1.510264
3.057000; 99.810213; 101.861608; -2.051395; 10.186161; 1.510221
3.058000; 99.810213; 101.840335; -2.030122; 10.184034; 1.510209
3.059000; 99.810213; 101.819675; -2.009462; 10.181967; 1.510223
3.060000; 99.810213; 101.799639; -1.989426; 10.179964; 1.510261
3.061000; 99.810213; 101.780236; -1.970023; 10.178024; 1.510318
3.062000; 99.810213; 101.761472; -1.951260; 10.176147; 1.510393
3.063000; 99.810213; 101.743353; -1.933140; 10.174335; 1.510482
3.064000; 99.810213; 101.725880; -1.915667; 10.172588; 1.510583
3.065000; 99.810213; 101.709055; -1.898842; 10.170905; 1.510694
3.066000; 99.810213; 101.692876; -1.882664; 10.169288; 1.510813
3.067000; 99.810213; 101.677344; -1.867131; 10.167734; 1.510938
3.068000; 99.810213; 101.662455; -1.852242; 10.166246; 1.511068
3.069000; 99.793896; 101.648207; -1.854311; 10.164821; 1.510439
3.070000; 99.793896; 101.634682; -1.840786; 10.163468; 1.510572
3.071000; 99.793896; 101.621788; -1.827893; 10.162179; 1.510706
3.072000; 99.793896; 101.609521; -1.815626; 10.160952; 1.510840
3.073000; 99.793896; 101.597876; -1.803980; 10.159788; 1.510973
3.074000; 99.793896; 101.586846; -1.792950; 10.158685; 1.511104
3.075000; 99.793896; 101.576426; -1.782530; 10.157643; 1.511232
3.076000; 99.793896; 101.566609; -1.772713; 10.156661; 1.511358
3.077000; 99.793896; 101.557390; -1.763494; 10.155739; 1.511480
3.078000; 99.793896; 101.548761; -1.754866; 10.154876; 1.511598
3.079000; 99.793896; 101.540718; -1.746822; 10.154072; 1.511711
3.080000; 99.793896; 101.533253; -1.739358; 10.153325; 1.511819
3.081000; 99.793896; 101.526361; -1.732465; 10.152636; 1.511922
3.082000; 99.793896; 101.520035; -1.726139; 10.152003; 1.512020
3.083000; 99.793896; 101.514269; -1.720373; 10.151427; 1.512111
3.084000; 99.793896; 101.509058; -1.715162; 10.150906; 1.512197
3.085000; 99.777578; 101.504467; -1.726888; 10.150447; 1.511512
3.086000; 99.777578; 101.500485; -1.722906; 10.150048; 1.511581
3.087000; 99.777578; 101.497042; -1.719464; 10.149704; 1.511643
3.088000; 99.777578; 101.494134; -1.716555; 10.149413; 1.511698
3.089000; 99.777578; 101.491754; -1.714176; 10.149175; 1.511746
3.090000; 99.777578; 101.489899; -1.712321; 10.148990; 1.511788
3.091000; 99.777578; 101.488564; -1.710985; 10.148856; 1.511823
3.092000; 99.777578; 101.487744; -1.710165; 10.148774; 1.511851
3.093000; 99.761263; 101.487524; -1.726262; 10.148752; 1.511107
3.094000; 99.761263; 101.488010; -1.726747; 10.148801; 1.511113
3.095000; 99.761263; 101.489005; -1.727742; 10.148900; 1.511111
3.096000; 99.761263; 101.490506; -1.729243; 10.149051; 1.511103
3.097000; 99.761263; 101.492510; -1.731248; 10.149251; 1.511087
3.098000; 99.761263; 101.495015; -1.733752; 10.149501; 1.511065
3.099000; 99.761263; 101.498017; -1.736754; 10.149802; 1.511037
3.100000; 99.777580; 101.501557; -1.723977; 10.150156; 1.511762
3.101000; 99.777580; 101.505949; -1.728369; 10.150595; 1.511708
3.102000; 99.777580; 101.510820; -1.733241; 10.151082; 1.511648
3.103000; 99.777580; 101.516170; -1.738590; 10.151617; 1.511582
3.104000; 99.761263; 101.522072; -1.760809; 10.152207; 1.510747
3.105000; 99.761263; 101.528489; -1.767227; 10.152849; 1.510667
3.106000; 99.761263; 101.535382; -1.774119; 10.153538; 1.510582
3.107000; 99.761263; 101.542749; -1.781486; 10.154275; 1.510491
3.108000; 99.761263; 101.550589; -1.789326; 10.155059; 1.510396
3.109000; 99.761263; 101.558901; -1.797639; 10.155890; 1.510296
3.110000; 99.761263; 101.567686; -1.806423; 10.156769; 1.510192
3.111000; 99.744945; 101.577213; -1.832268; 10.157721; 1.509314
3.112000; 99.744945; 101.587275; -1.842330; 10.158728; 1.509193
3.113000; 99.744945; 101.597816; -1.852871; 10.159782; 1.509067
3.114000; 99.744945; 101.608836; -1.863890; 10.160884; 1.508939
3.115000; 99.744945; 101.620334; -1.875388; 10.162033; 1.508808
3.116000; 99.744945; 101.632310; -1.887365; 10.163231; 1.508674
3.117000; 99.744945; 101.644765; -1.899820; 10.164477; 1.508539
3.118000; 99.744945; 101.657699; -1.912754; 10.165770; 1.508402
3.119000; 99.744945; 101.671112; -1.926167; 10.167111; 1.508265
3.120000; 99.744945; 101.685004; -1.940058; 10.168500; 1.508127
3.121000; 99.744945; 101.699374; -1.954428; 10.169937; 1.507989
3.122000; 99.744945; 101.714223; -1.969277; 10.171422; 1.507852
3.123000; 99.744945; 101.729549; -1.984604; 10.172955; 1.507717
3.124000; 99.744945; 101.745354; -2.000408; 10.174535; 1.507584
3.125000; 99.744945; 101.761635; -2.016690; 10.176164; 1.507454
3.126000; 99.744945; 101.778393; -2.033447; 10.177839; 1.507328
3.127000; 99.744945; 101.795625; -2.050679; 10.179562; 1.507207
3.128000; 99.744945; 101.813330; -2.068384; 10.181333; 1.507091
3.129000; 99.744945; 101.831506; -2.086561; 10.183151; 1.506982
3.130000; 99.744945; 101.850151; -2.105206; 10.185015; 1.506882
3.131000; 99.744945; 101.869262; -2.124317; 10.186926; 1.506790
3.132000; 99.744945; 101.888835; -2.143890; 10.188884; 1.506708
3.133000; 99.744945; 101.908867; -2.163921; 10.190887; 1.506639
3.134000; 99.744945; 101.929352; -2.184406; 10.192935; 1.506582
3.135000; 99.744945; 101.950284; -2.205339; 10.195028; 1.506540
