#  Steps           Epot           Temp           Ekin           Etot            RgA       Coord0A       Coord1A       Coord2A           RgB       Coord0B       Coord1B       Coord2B
    5190  -11321.042326       0.088773     266.319535  -11054.722791       0.151799     -0.000000     -0.000000      0.000000      0.151798    -13.770800     -0.000000      0.000000
    5200  -11326.239623       0.090506     271.516798  -11054.722824       0.151646     -0.000000     -0.000000      0.000000      0.151646    -13.758800     -0.000000      0.000000
    5210  -11331.084503       0.092121     276.361596  -11054.722907       0.151488     -0.000000     -0.000000      0.000000      0.151488    -13.746800     -0.000000      0.000000
    5220  -11335.481236       0.093586     280.758183  -11054.723053       0.151326     -0.000000     -0.000000      0.000000      0.151326    -13.734800     -0.000000      0.000000
    5230  -11341.959897       0.094872     284.616841  -11057.343056       0.151160     -0.000000     -0.000000      0.000000      0.151160    -13.722800     -0.000000      0.000000
    5240  -11344.945643       0.095867     287.602383  -11057.343260       0.150991     -0.000000     -0.000000      0.000000      0.150991    -13.710800     -0.000000      0.000000
    5250  -11346.784243       0.096480     289.440826  -11057.343417       0.150821     -0.000000     -0.000000      0.000000      0.150821    -13.698800     -0.000000      0.000000
    5260  -11347.285169       0.096647     289.941684  -11057.343485       0.150651     -0.000000     -0.000000      0.000000      0.150651    -13.686800     -0.000000      0.000000
    5270  -11346.395859       0.096351     289.052392  -11057.343466       0.150481     -0.000000     -0.000000      0.000000      0.150481    -13.674800     -0.000000      0.000000
    5280  -11344.198247       0.095618     286.854842  -11057.343405       0.150313     -0.000000     -0.000000      0.000000      0.150313    -13.662800     -0.000000      0.000000
    5290  -11340.841033       0.094499     283.497677  -11057.343356       0.150147     -0.000000     -0.000000      0.000000      0.150148    -13.650800     -0.000000      0.000000
    5300  -11336.454758       0.093037     279.111408  -11057.343350       0.149986     -0.000000     -0.000000      0.000000      0.149986    -13.638800     -0.000000      0.000000
    5310  -11331.107484       0.091255     273.764111  -11057.343373       0.149830     -0.000000     -0.000000      0.000000      0.149830    -13.626800     -0.000000      0.000000
    5320  -11324.826062       0.089161     267.482687  -11057.343375       0.149680     -0.000000     -0.000000      0.000000      0.149680    -13.614800     -0.000000      0.000000
    5330  -11317.675097       0.086777     260.331809  -11057.343288       0.149537     -0.000000     -0.000000      0.000000      0.149538    -13.602800     -0.000000      0.000000
    5340  -11309.854958       0.084171     252.511875  -11057.343082       0.149403     -0.000000     -0.000000      0.000000      0.149404    -13.590800     -0.000000      0.000000
    5350  -11301.740426       0.081466     244.397619  -11057.342807       0.149279     -0.000000     -0.000000      0.000000      0.149279    -13.578800     -0.000000      0.000000
    5360  -11293.804186       0.078821     236.461629  -11057.342556       0.149165     -0.000000     -0.000000      0.000000      0.149165    -13.566800     -0.000000      0.000000
    5370  -11287.121660       0.076382     229.144959  -11057.976701       0.149063     -0.000000     -0.000000      0.000000      0.149063    -13.554800     -0.000000      0.000000
    5380  -11280.722745       0.074249     222.746139  -11057.976605       0.148973     -0.000000     -0.000000      0.000000      0.148973    -13.542800     -0.000000      0.000000
    5390  -11276.381315       0.072486     217.456526  -11058.924789       0.148896     -0.000000     -0.000000      0.000000      0.148897    -13.530800     -0.000000      0.000000
    5400  -11272.258126       0.071111     213.333297  -11058.924829       0.148834     -0.000000     -0.000000      0.000000      0.148835    -13.518800     -0.000000      0.000000
    5410  -11269.267489       0.070114     210.342625  -11058.924864       0.148786     -0.000000     -0.000000      0.000000      0.148787    -13.506800     -0.000000      0.000000
    5420  -11267.384524       0.069487     208.459728  -11058.924796       0.148753     -0.000000     -0.000000      0.000000      0.148754    -13.494800     -0.000000      0.000000
    5430  -11267.688842       0.069272     207.814870  -11059.873972       0.148735     -0.000000     -0.000000      0.000000      0.148736    -13.482800     -0.000000      0.000000
    5440  -11268.496611       0.069541     208.622696  -11059.873914       0.148733     -0.000000     -0.000000      0.000000      0.148734    -13.470800     -0.000000      0.000000
    5450  -11271.506506       0.070326     210.978126  -11060.528380       0.148746     -0.000000     -0.000000      0.000000      0.148747    -13.458800     -0.000000      0.000000
    5460  -11275.187562       0.071553     214.658943  -11060.528618       0.148775     -0.000000     -0.000000      0.000000      0.148775    -13.446800     -0.000000      0.000000
    5470  -11279.827270       0.073099     219.298476  -11060.528794       0.148818     -0.000000     -0.000000      0.000000      0.148819    -13.434800     -0.000000      0.000000
    5480  -11285.138023       0.074870     224.609172  -11060.528852       0.148876     -0.000000     -0.000000      0.000000      0.148876    -13.422800     -0.000000      0.000000
    5490  -11290.995250       0.076822     230.466379  -11060.528871       0.148948     -0.000000     -0.000000      0.000000      0.148948    -13.410800     -0.000000      0.000000
    5500  -11297.331152       0.078934     236.802211  -11060.528941       0.149033     -0.000000     -0.000000      0.000000      0.149033    -13.398800     -0.000000      0.000000
    5510  -11302.778268       0.081163     243.488592  -11059.289676       0.149131     -0.000000     -0.000000      0.000000      0.149131    -13.386800     -0.000000      0.000000
    5520  -11309.582537       0.083431     250.292760  -11059.289777       0.149240     -0.000000     -0.000000      0.000000      0.149241    -13.374800     -0.000000      0.000000
    5530  -11315.996365       0.085674     257.020631  -11058.975734       0.149361     -0.000000     -0.000000      0.000000      0.149362    -13.362800     -0.000000      0.000000
    5540  -11322.499342       0.087841     263.523531  -11058.975811       0.149492     -0.000000     -0.000000      0.000000      0.149492    -13.350800     -0.000000      0.000000
    5550  -11328.611271       0.089878     269.635347  -11058.975925       0.149632     -0.000000     -0.000000      0.000000      0.149632    -13.338800     -0.000000      0.000000
    5560  -11334.112517       0.091712     275.136477  -11058.976041       0.149780     -0.000000     -0.000000      0.000000      0.149780    -13.326800     -0.000000      0.000000
    5570  -11337.600409       0.093278     279.833663  -11057.766745       0.149934     -0.000000     -0.000000      0.000000      0.149934    -13.314800     -0.000000      0.000000
    5580  -11341.296237       0.094510     283.529475  -11057.766762       0.150094     -0.000000     -0.000000      0.000000      0.150094    -13.302800     -0.000000      0.000000
    5590  -11343.611591       0.095382     286.146483  -11057.465108       0.150259     -0.000000     -0.000000      0.000000      0.150259    -13.290800     -0.000000      0.000000
    5600  -11345.104446       0.095880     287.639361  -11057.465086       0.150426     -0.000000     -0.000000      0.000000      0.150426    -13.278800     -0.000000      0.000000
    5610  -11345.453191       0.095996     287.988135  -11057.465056       0.150596     -0.000000     -0.000000      0.000000      0.150596    -13.266800     -0.000000      0.000000
    5620  -11344.652809       0.095729     287.187805  -11057.465004       0.150766     -0.000000     -0.000000      0.000000      0.150766    -13.254800     -0.000000      0.000000
    5630  -11342.733404       0.095089     285.268483  -11057.464921       0.150936     -0.000000     -0.000000      0.000000      0.150936    -13.242800     -0.000000      0.000000
    5640  -11339.772795       0.094103     282.307976  -11057.464818       0.151104     -0.000000     -0.000000      0.000000      0.151104    -13.230800     -0.000000      0.000000
    5650  -11335.272631       0.092811     278.433352  -11056.839279       0.151270     -0.000000     -0.000000      0.000000      0.151270    -13.218800     -0.000000      0.000000
    5660  -11330.568404       0.091243     273.729210  -11056.839194       0.151432     -0.000000     -0.000000      0.000000      0.151431    -13.206800     -0.000000      0.000000
    5670  -11325.848672       0.089451     268.351981  -11057.496691       0.151588     -0.000000     -0.000000      0.000000      0.151588    -13.194800     -0.000000     -0.000000
    5680  -11319.847373       0.087450     262.350800  -11057.496572       0.151740     -0.000002     -0.000000      0.000001      0.151739    -13.182798     -0.000000     -0.000001
    5690  -11313.945315       0.085306     255.917827  -11058.027488       0.151884     -0.000005     -0.000000      0.000002      0.151884    -13.170795      0.000000     -0.000002
    5700  -11307.250740       0.083074     249.223430  -11058.027309       0.152022     -0.000010     -0.000000      0.000003      0.152021    -13.158790      0.000000     -0.000003
    5710  -11298.745394       0.080851     242.553654  -11056.191740       0.152151     -0.000017     -0.000000      0.000006      0.152151    -13.146783      0.000000     -0.000006
    5720  -11292.304021       0.078704     236.112426  -11056.191595       0.152272     -0.000027     -0.000000      0.000009      0.152272    -13.134773      0.000000     -0.000009
    5730  -11287.383477       0.076725     230.174787  -11057.208691       0.152384     -0.000041     -0.000000      0.000013      0.152383    -13.122759      0.000000     -0.000013
    5740  -11282.014071       0.074935     224.805419  -11057.208652       0.152486     -0.000058     -0.000000      0.000019      0.152485    -13.110742      0.000000     -0.000019
    5750  -11277.613333       0.073357     220.071524  -11057.541809       0.152578     -0.000081     -0.000000      0.000027      0.152577    -13.098719      0.000000     -0.000027
    5760  -11273.485727       0.071981     215.943920  -11057.541807       0.152659     -0.000110     -0.000000      0.000037      0.152658    -13.086690      0.000000     -0.000037
    5770  -11271.037087       0.070829     212.487155  -11058.549932       0.152730     -0.000146     -0.000000      0.000048      0.152729    -13.074654      0.000000     -0.000048
    5780  -11268.200572       0.069884     209.650674  -11058.549898       0.152789     -0.000190     -0.000000      0.000061      0.152788    -13.062610      0.000000     -0.000061
    5790  -11266.569196       0.069168     207.503378  -11059.065818       0.152836     -0.000243     -0.000000      0.000076      0.152835    -13.050557      0.000000     -0.000076
    5800  -11265.124896       0.068686     206.059098  -11059.065798       0.152872     -0.000307     -0.000000      0.000092      0.152871    -13.038493      0.000000     -0.000092
    5810  -11264.505635       0.068462     205.385998  -11059.119638       0.152896     -0.000382     -0.000001      0.000111      0.152895    -13.026418      0.000001     -0.000111
    5820  -11264.599174       0.068493     205.479568  -11059.119606       0.152908     -0.000469     -0.000001      0.000131      0.152907    -13.014331      0.000001     -0.000131
    5830  -11265.507401       0.068796     206.387839  -11059.119562       0.152908     -0.000569     -0.000001      0.000152      0.152907    -13.002231      0.000001     -0.000152
    5840  -11267.296920       0.069392     208.177388  -11059.119532       0.152896     -0.000684     -0.000001      0.000176      0.152896    -12.990116      0.000001     -0.000176
    5850  -11270.417442       0.070312     210.934615  -11059.482827       0.152873     -0.000813     -0.000001      0.000202      0.152872    -12.977987      0.000001     -0.000202
    5860  -11274.093521       0.071537     214.610624  -11059.482897       0.152837     -0.000959     -0.000002      0.000229      0.152838    -12.965841      0.000002     -0.000229
    5870  -11279.367921       0.073057     219.171905  -11060.196015       0.152791     -0.001122     -0.000002      0.000257      0.152791    -12.953678      0.000002     -0.000257
    5880  -11284.595279       0.074800     224.399146  -11060.196133       0.152734     -0.001304     -0.000002      0.000286      0.152734    -12.941496      0.000002     -0.000286
    5890  -11291.201138       0.076724     230.173164  -11061.027974       0.152665     -0.001505     -0.000002      0.000317      0.152667    -12.929295      0.000002     -0.000317
    5900  -11297.340450       0.078771     236.312396  -11061.028054       0.152587     -0.001726     -0.000002      0.000347      0.152589    -12.917074      0.000002     -0.000347
    5910  -11304.238577       0.080933     242.799227  -11061.439350       0.152498     -0.001968     -0.000003      0.000377      0.152501    -12.904832      0.000003     -0.000377
    5920  -11310.882604       0.083148     249.443149  -11061.439455       0.152401     -0.002230     -0.000003      0.000407      0.152403    -12.892570      0.000003     -0.000407
    5930  -11318.757591       0.085388     256.163082  -11062.594509       0.152294     -0.002513     -0.000004      0.000434      0.152297    -12.880287      0.000004     -0.000434
    5940  -11325.362654       0.087589     262.768041  -11062.594613       0.152178     -0.002814     -0.000005      0.000458      0.152182    -12.867987      0.000005     -0.000458
    5950  -11333.132156       0.089737     269.209523  -11063.922633       0.152054     -0.003132     -0.000006      0.000476      0.152059    -12.855668      0.000006     -0.000476
    5960  -11339.285499       0.091788     275.362819  -11063.922680       0.151923     -0.003465     -0.000007      0.000488      0.151928    -12.843335      0.000007     -0.000488
    5970  -11346.314025       0.093746     281.236992  -11065.077034       0.151786     -0.003812     -0.000009      0.000492      0.151791    -12.830988      0.000009     -0.000492
    5980  -11351.787506       0.095570     286.710325  -11065.077182       0.151642     -0.004171     -0.000011      0.000485      0.151648    -12.818629      0.000011     -0.000485
    5990  -11357.750352       0.097223     291.669973  -11066.080379       0.151493     -0.004542     -0.000013      0.000469      0.151499    -12.806258      0.000013     -0.000469
    6000  -11361.914663       0.098611     295.834132  -11066.080531       0.151340     -0.004925     -0.000015      0.000441      0.151347    -12.793875      0.000015     -0.000441
    6010  -11365.972402       0.099686     299.056536  -11066.915866       0.151183     -0.005321     -0.000018      0.000401      0.151190    -12.781479      0.000018     -0.000401
    6020  -11368.148257       0.100411     301.232365  -11066.915892       0.151024     -0.005730     -0.000021      0.000350      0.151032    -12.769070      0.000021     -0.000350
    6030  -11369.962318       0.100798     302.394672  -11067.567646       0.150864     -0.006154     -0.000024      0.000288      0.150872    -12.756646      0.000024     -0.000288
    6040  -11370.146513       0.100860     302.578851  -11067.567662       0.150704     -0.006592     -0.000028      0.000213      0.150713    -12.744208      0.000028     -0.000213
    6050  -11370.206030       0.100611     301.832772  -11068.373258       0.150545     -0.007046     -0.000033      0.000128      0.150554    -12.731754      0.000033     -0.000128
    6060  -11368.505797       0.100044     300.132475  -11068.373321       0.150389     -0.007516     -0.000038      0.000031      0.150397    -12.719284      0.000038     -0.000031
    6070  -11366.138157       0.099147     297.441037  -11068.697120       0.150236     -0.008004     -0.000043     -0.000077      0.150243    -12.706796      0.000043      0.000077
    6080  -11362.400318       0.097901     293.703160  -11068.697158       0.150087     -0.008511     -0.000049     -0.000197      0.150094    -12.694289      0.000049      0.000197
    6090  -11357.492905       0.096313     288.940310  -11068.552594       0.149944     -0.009038     -0.000055     -0.000327      0.149950    -12.681762      0.000055      0.000327
    6100  -11351.862349       0.094437     283.309928  -11068.552420       0.149809     -0.009585     -0.000062     -0.000469      0.149813    -12.669215      0.000062      0.000469
    6110  -11345.868920       0.092384     277.152176  -11068.716744       0.149681     -0.010155     -0.000068     -0.000621      0.149684    -12.656645      0.000068      0.000621
    6120  -11339.594011       0.090292     270.877483  -11068.716528       0.149563     -0.010747     -0.000075     -0.000784      0.149564    -12.644053      0.000075      0.000784
    6130  -11333.622986       0.088299     264.897565  -11068.725421       0.149454     -0.011362     -0.000081     -0.000957      0.149453    -12.631438      0.000081      0.000957
    6140  -11328.239957       0.086505     259.514626  -11068.725331       0.149357     -0.011999     -0.000087     -0.001140      0.149353    -12.618801      0.000087      0.001140
    6150  -11324.305387       0.084977     254.931872  -11069.373515       0.149272     -0.012660     -0.000094     -0.001332      0.149265    -12.606140      0.000093      0.001332
    6160  -11320.501020       0.083709     251.127370  -11069.373650       0.149200     -0.013343     -0.000099     -0.001533      0.149189    -12.593457      0.000099      0.001533
    6170  -11317.622547       0.082644     247.931990  -11069.690557       0.149141     -0.014049     -0.000105     -0.001744      0.149127    -12.580751      0.000105      0.001744
    6180  -11314.846621       0.081719     245.156029  -11069.690592       0.149096     -0.014776     -0.000110     -0.001963      0.149078    -12.568024      0.000110      0.001963
    6190  -11313.271598       0.080954     242.861965  -11070.409633       0.149065     -0.015523     -0.000114     -0.002190      0.149043    -12.555277      0.000114      0.002190
    6200  -11311.632632       0.080408     241.223208  -11070.409424       0.149049     -0.016288     -0.000118     -0.002426      0.149022    -12.542512      0.000118      0.002426
    6210  -11312.272358       0.080221     240.663711  -11071.608647       0.149048     -0.017065     -0.000122     -0.002670      0.149016    -12.529735      0.000121      0.002670
    6220  -11312.985698       0.080459     241.377101  -11071.608596       0.149061     -0.017852     -0.000124     -0.002920      0.149024    -12.516948      0.000124      0.002920
    6230  -11315.443831       0.081165     243.494645  -11071.949186       0.149088     -0.018642     -0.000126     -0.003176      0.149046    -12.504158      0.000126      0.003176
    6240  -11318.926268       0.082326     246.976989  -11071.949279       0.149129     -0.019429     -0.000128     -0.003435      0.149082    -12.491371      0.000128      0.003435
    6250  -11325.344063       0.083916     251.748993  -11073.595070       0.149183     -0.020208     -0.000130     -0.003695      0.149131    -12.478592      0.000130      0.003695
    6260  -11331.031144       0.085812     257.435863  -11073.595281       0.149249     -0.020974     -0.000132     -0.003957      0.149192    -12.465826      0.000132      0.003957
    6270  -11337.991660       0.087909     263.726025  -11074.265635       0.149327     -0.021725     -0.000134     -0.004218      0.149266    -12.453075      0.000134      0.004218
    6280  -11344.575672       0.090103     270.309918  -11074.265754       0.149416     -0.022459     -0.000137     -0.004480      0.149351    -12.440341      0.000137      0.004480
    6290  -11352.160290       0.092351     277.052263  -11075.108027       0.149516     -0.023175     -0.000139     -0.004742      0.149447    -12.427625      0.000139      0.004742
    6300  -11358.755577       0.094549     283.647384  -11075.108193       0.149625     -0.023876     -0.000141     -0.005004      0.149552    -12.414924      0.000141      0.005004
    6310  -11366.260309       0.096636     289.906709  -11076.353600       0.149743     -0.024561     -0.000143     -0.005266      0.149667    -12.402239      0.000143      0.005266
    6320  -11371.848018       0.098498     295.494358  -11076.353660       0.149869     -0.025232     -0.000145     -0.005529      0.149791    -12.389568      0.000145      0.005529
    6330  -11376.876389       0.100104     300.311728  -11076.564661       0.150002     -0.025889     -0.000147     -0.005794      0.149921    -12.376911      0.000147      0.005794
    6340  -11380.828745       0.101421     304.264055  -11076.564690       0.150142     -0.026532     -0.000151     -0.006063      0.150059    -12.364268      0.000151      0.006063
    6350  -11383.757894       0.102438     307.314759  -11076.443135       0.150286     -0.027159     -0.000156     -0.006337      0.150201    -12.351641      0.000156      0.006337
    6360  -11385.832933       0.103130     309.389873  -11076.443061       0.150435     -0.027767     -0.000162     -0.006620      0.150348    -12.339033      0.000162      0.006620
    6370  -11386.908837       0.103532     310.594936  -11076.313901       0.150587     -0.028353     -0.000169     -0.006914      0.150498    -12.326447      0.000168      0.006914
    6380  -11387.396930       0.103694     311.083127  -11076.313804       0.150741     -0.028913     -0.000176     -0.007222      0.150650    -12.313887      0.000176      0.007222
    6390  -11386.948525       0.103649     310.946469  -11076.002056       0.150895     -0.029445     -0.000184     -0.007544      0.150803    -12.301355      0.000184      0.007544
    6400  -11386.085996       0.103361     310.083819  -11076.002177       0.151048     -0.029948     -0.000193     -0.007881      0.150955    -12.288852      0.000193      0.007881
    6410  -11384.481563       0.102765     308.295144  -11076.186419       0.151200     -0.030423     -0.000202     -0.008231      0.151106    -12.276377      0.000202      0.008231
    6420  -11381.573091       0.101796     305.386738  -11076.186353       0.151349     -0.030869     -0.000210     -0.008593      0.151255    -12.263931      0.000210      0.008593
    6430  -11377.193854       0.100482     301.445301  -11075.748554       0.151494     -0.031289     -0.000219     -0.008963      0.151401    -12.251511      0.000219      0.008963
    6440  -11372.411495       0.098888     296.663103  -11075.748392       0.151635     -0.031683     -0.000228     -0.009340      0.151542    -12.239117      0.000228      0.009340
    6450  -11366.490519       0.097103     291.310088  -11075.180431       0.151771     -0.032052     -0.000237     -0.009721      0.151678    -12.226748      0.000237      0.009721
    6460  -11360.639509       0.095153     285.459185  -11075.180324       0.151900     -0.032395     -0.000246     -0.010103      0.151809    -12.214405      0.000246      0.010103
    6470  -11353.880521       0.093097     279.291482  -11074.589040       0.152023     -0.032712     -0.000255     -0.010486      0.151933    -12.202088      0.000255      0.010486
    6480  -11347.607154       0.091006     273.018317  -11074.588837       0.152137     -0.033003     -0.000265     -0.010868      0.152050    -12.189797      0.000265      0.010868
    6490  -11340.163542       0.088985     266.955591  -11073.207950       0.152244     -0.033267     -0.000276     -0.011248      0.152160    -12.177533      0.000276      0.011248
    6500  -11334.475008       0.087089     261.267101  -11073.207908       0.152342     -0.033507     -0.000287     -0.011628      0.152261    -12.165293      0.000287      0.011628
    6510  -11327.123203       0.085351     256.053788  -11071.069415       0.152430     -0.033722     -0.000300     -0.012008      0.152353    -12.153078      0.000300      0.012008
    6520  -11322.291796       0.083741     251.222397  -11071.069399       0.152509     -0.033917     -0.000313     -0.012389      0.152436    -12.140883      0.000313      0.012389
    6530  -11316.855776       0.082277     246.832323  -11070.023452       0.152577     -0.034092     -0.000327     -0.012770      0.152509    -12.128708      0.000327      0.012770
    6540  -11312.949378       0.080975     242.926014  -11070.023364       0.152636     -0.034250     -0.000341     -0.013153      0.152572    -12.116550      0.000341      0.013153
    6550  -11308.439577       0.079883     239.647773  -11068.791804       0.152683     -0.034392     -0.000356     -0.013538      0.152625    -12.104408      0.000356      0.013538
    6560  -11305.786949       0.078998     236.995088  -11068.791861       0.152720     -0.034518     -0.000370     -0.013926      0.152668    -12.092282      0.000370      0.013926
    6570  -11302.902239       0.078294     234.881488  -11068.020751       0.152746     -0.034628     -0.000384     -0.014316      0.152699    -12.080172      0.000384      0.014316
    6580  -11301.182422       0.077721     233.161642  -11068.020780       0.152761     -0.034722     -0.000397     -0.014711      0.152720    -12.068078      0.000397      0.014711
    6590  -11300.340441       0.077276     231.827073  -11068.513368       0.152764     -0.034799     -0.000408     -0.015109      0.152730    -12.056001      0.000408      0.015109
    6600  -11299.490791       0.076993     230.977574  -11068.513217       0.152756     -0.034858     -0.000418     -0.015512      0.152728    -12.043942      0.000418      0.015512
    6610  -11299.743028       0.076961     230.881633  -11068.861395       0.152737     -0.034899     -0.000426     -0.015918      0.152716    -12.031901      0.000426      0.015918
    6620  -11300.525392       0.077221     231.663968  -11068.861423       0.152706     -0.034923     -0.000432     -0.016328      0.152692    -12.019877      0.000432      0.016328
    6630  -11301.748802       0.077775     233.324163  -11068.424639       0.152664     -0.034932     -0.000437     -0.016742      0.152658    -12.007868      0.000437      0.016742
    6640  -11304.073944       0.078550     235.649164  -11068.424781       0.152612     -0.034926     -0.000439     -0.017156      0.152613    -11.995874      0.000439      0.017156
    6650  -11306.104247       0.079483     238.450178  -11067.654070       0.152548     -0.034907     -0.000440     -0.017571      0.152557    -11.983893      0.000440      0.017571
    6660  -11309.272755       0.080540     241.618677  -11067.654077       0.152475     -0.034875     -0.000438     -0.017984      0.152492    -11.971925      0.000438      0.017984
    6670  -11312.361102       0.081723     245.168399  -11067.192703       0.152392     -0.034831     -0.000435     -0.018395      0.152417    -11.959969      0.000435      0.018395
    6680  -11316.273690       0.083027     249.080905  -11067.192785       0.152300     -0.034772     -0.000431     -0.018804      0.152334    -11.948028      0.000431      0.018804
    6690  -11320.183939       0.084424     253.271657  -11066.912283       0.152198     -0.034698     -0.000426     -0.019210      0.152241    -11.936102      0.000426      0.019210
    6700  -11324.400795       0.085829     257.488305  -11066.912490       0.152089     -0.034606     -0.000420     -0.019612      0.152140    -11.924194      0.000420      0.019612
    6710  -11329.231259       0.087161     261.483663  -11067.747596       0.151971     -0.034495     -0.000414     -0.020011      0.152030    -11.912305      0.000414      0.020011
    6720  -11332.746549       0.088333     264.998891  -11067.747658       0.151846     -0.034364     -0.000407     -0.020407      0.151914    -11.900436      0.000407      0.020407
    6730  -11336.573642       0.089336     268.009450  -11068.564192       0.151715     -0.034213     -0.000400     -0.020800      0.151790    -11.888587      0.000400      0.020800
    6740  -11339.170392       0.090202     270.606280  -11068.564112       0.151577     -0.034045     -0.000393     -0.021189      0.151661    -11.876755      0.000393      0.021189
    6750  -11342.849479       0.090995     272.986231  -11069.863248       0.151436     -0.033860     -0.000387     -0.021576      0.151527    -11.864940      0.000387      0.021576
    6760  -11345.037357       0.091725     275.173988  -11069.863369       0.151290     -0.033661     -0.000382     -0.021959      0.151388    -11.853139      0.000382      0.021959
    6770  -11346.959124       0.092356     277.067229  -11069.891895       0.151141     -0.033449     -0.000377     -0.022340      0.151246    -11.841351      0.000377      0.022340
    6780  -11348.261534       0.092790     278.369400  -11069.892135       0.150991     -0.033223     -0.000374     -0.022719      0.151101    -11.829577      0.000374      0.022719
    6790  -11349.645888       0.092930     278.789383  -11070.856505       0.150839     -0.032984     -0.000372     -0.023097      0.150954    -11.817816      0.000371      0.023097
    6800  -11348.962415       0.092702     278.105892  -11070.856522       0.150687     -0.032727     -0.000371     -0.023474      0.150807    -11.806073      0.000371      0.023474
    6810  -11348.690093       0.092129     276.387093  -11072.303000       0.150535     -0.032450     -0.000371     -0.023849      0.150660    -11.794350      0.000371      0.023849
    6820  -11346.205728       0.091301     273.902896  -11072.302832       0.150385     -0.032149     -0.000372     -0.024225      0.150513    -11.782651      0.000372      0.024225
    6830  -11343.778881       0.090328     270.984570  -11072.794312       0.150237     -0.031823     -0.000375     -0.024600      0.150369    -11.770977      0.000375      0.024600
    6840  -11340.488492       0.089231     267.694009  -11072.794483       0.150092     -0.031468     -0.000378     -0.024973      0.150226    -11.759332      0.000378      0.024973
    6850  -11337.989313       0.087963     263.887570  -11074.101744       0.149951     -0.031083     -0.000381     -0.025345      0.150088    -11.747717      0.000381      0.025345
    6860  -11333.441319       0.086447     259.339552  -11074.101767       0.149816     -0.030670     -0.000385     -0.025715      0.149953    -11.736130      0.000385      0.025715
    6870  -11329.386291       0.084710     254.129654  -11075.256637       0.149686     -0.030226     -0.000388     -0.026081      0.149824    -11.724574      0.000388      0.026081
    6880  -11323.671204       0.082805     248.414643  -11075.256561       0.149564     -0.029751     -0.000391     -0.026442      0.149701    -11.713049      0.000391      0.026442
    6890  -11318.483001       0.080803     242.409778  -11076.073223       0.149449     -0.029243     -0.000394     -0.026797      0.149586    -11.701557      0.000394      0.026797
    6900  -11312.296839       0.078741     236.223659  -11076.073179       0.149344     -0.028698     -0.000398     -0.027145      0.149478    -11.690102      0.000398      0.027145
    6910  -11305.653680       0.076675     230.024539  -11075.629141       0.149247     -0.028110     -0.000402     -0.027486      0.149379    -11.678690      0.000402      0.027486
    6920  -11299.668488       0.074680     224.039495  -11075.628992       0.149161     -0.027473     -0.000408     -0.027820      0.149288    -11.667327      0.000408      0.027820
    6930  -11294.840847       0.072854     218.562119  -11076.278727       0.149085     -0.026781     -0.000415     -0.028146      0.149208    -11.656019      0.000415      0.028146
    6940  -11289.956755       0.071226     213.677930  -11076.278825       0.149020     -0.026026     -0.000425     -0.028466      0.149137    -11.644774      0.000425      0.028466
    6950  -11287.420378       0.069785     209.355416  -11078.064961       0.148967     -0.025205     -0.000436     -0.028780      0.149077    -11.633595      0.000436      0.028780
    6960  -11283.558915       0.068498     205.493985  -11078.064930       0.148926     -0.024313     -0.000449     -0.029088      0.149028    -11.622487      0.000449      0.029088
    6970  -11282.207478       0.067401     202.203889  -11080.003589       0.148897     -0.023348     -0.000463     -0.029392      0.148989    -11.611452      0.000463      0.029392
    6980  -11279.525311       0.066507     199.521696  -11080.003615       0.148881     -0.022307     -0.000479     -0.029693      0.148962    -11.600493      0.000479      0.029693
    6990  -11279.906629       0.065830     197.489144  -11082.417485       0.148877     -0.021186     -0.000494     -0.029991      0.148947    -11.589614      0.000494      0.029991
    7000  -11278.572463       0.065385     196.155135  -11082.417328       0.148886     -0.019983     -0.000510     -0.030286      0.148943    -11.578817      0.000510      0.030286
    7010  -11278.686052       0.065257     195.771618  -11082.914434       0.148908     -0.018693     -0.000525     -0.030579      0.148950    -11.568107      0.000525      0.030579
    7020  -11279.297041       0.065461     196.382391  -11082.914650       0.148942     -0.017312     -0.000541     -0.030868      0.148969    -11.557488      0.000540      0.030868
    7030  -11281.783334       0.065906     197.717015  -11084.066319       0.148988     -0.015836     -0.000557     -0.031154      0.148999    -11.546964      0.000556      0.031154
    7040  -11283.429937       0.066455     199.363619  -11084.066318       0.149045     -0.014262     -0.000574     -0.031437      0.149039    -11.536538      0.000574      0.031437
    7050  -11286.212191       0.067107     201.320809  -11084.891382       0.149113     -0.012585     -0.000592     -0.031717      0.149089    -11.526215      0.000592      0.031717
    7060  -11288.648616       0.067919     203.757218  -11084.891398       0.149191     -0.010804     -0.000613     -0.031995      0.149149    -11.515996      0.000613      0.031995
    7070  -11291.787775       0.068888     206.664281  -11085.123494       0.149279     -0.008917     -0.000636     -0.032271      0.149218    -11.505883      0.000636      0.032271
    7080  -11294.656864       0.069844     209.533106  -11085.123757       0.149375     -0.006924     -0.000661     -0.032545      0.149295    -11.495876      0.000661      0.032545
    7090  -11296.088841       0.070664     211.991910  -11084.096931       0.149480     -0.004821     -0.000687     -0.032818      0.149381    -11.485979      0.000687      0.032818
    7100  -11298.049633       0.071318     213.952833  -11084.096800       0.149592     -0.002608     -0.000715     -0.033089      0.149474    -11.476192      0.000715      0.033089
    7110  -11299.321136       0.071874     215.620962  -11083.700174       0.149710     -0.000282     -0.000744     -0.033358      0.149574    -11.466518      0.000744      0.033358
